stim_idx,stim_num_int,stimulus_num,video_path,video_exists,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,arousal_score,dominance_score,valence_score,approach_score,attention_score,certainty_score,commitment_score,control_score,effort_score,fairness_score,identity_score,obstruction_score,safety_score,upswing_score
1232,1233,stimulus_1233,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1233.mp4,True,0.0,0.0,0.0,0.45455,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.090909,0.27273,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,5.3333,5.4444,4.5556,3.6667,5.5556,5.1111,4.8889,3.6667,3.4444,3.8889,4.6667,3.7778,4.2222,4.7778
1233,1234,stimulus_1234,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1234.mp4,True,0.0,0.0,0.0,0.27273,0.0,0.18182,0.0,0.090909,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.18182,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.54545,0.090909,0.0,7.4444,5.6667,3.6667,3.2222,6.8889,3.4444,6.6667,1.7778,5.3333,3.5556,4.0,6.0,2.5556,6.4444
1234,1235,stimulus_1235,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1235.mp4,True,0.0,0.0,0.0,0.0,0.090909,0.36364,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.54545,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,7.4444,4.2222,3.0,2.2222,7.0,3.1111,5.1111,2.2222,5.2222,4.6667,3.6667,5.1111,1.5556,5.0
1235,1236,stimulus_1236,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1236.mp4,True,0.0,0.18182,0.0,0.54545,0.0,0.0,0.27273,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.36364,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.27273,0.090909,0.0,5.7778,5.1111,7.8889,8.1111,6.4444,4.8889,7.3333,7.5556,2.4444,6.4444,6.0,4.3333,6.7778,7.4444
1236,1237,stimulus_1237,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1237.mp4,True,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.18182,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.18182,0.090909,0.0,7.3333,5.6667,2.6667,1.5556,7.1111,4.6667,5.8889,2.5556,3.7778,3.6667,4.4444,4.4444,3.1111,6.5556
1237,1238,stimulus_1238,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1238.mp4,True,0.0,0.0,0.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.36364,0.63636,0.0,0.0,0.0,0.45455,0.0,5.2222,3.4444,6.4444,6.1111,6.7778,4.5556,7.6667,5.3333,4.6667,3.3333,7.2222,4.1111,5.2222,5.6667
1238,1239,stimulus_1239,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1239.mp4,True,0.0,0.090909,0.0,0.36364,0.0,0.090909,0.18182,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.36364,0.0,0.090909,6.4444,4.7778,5.6667,3.2222,6.6667,5.8889,7.1111,6.2222,2.2222,5.4444,4.3333,4.3333,5.2222,6.4444
1239,1240,stimulus_1240,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1240.mp4,True,0.0,0.18182,0.0,0.45455,0.0,0.0,0.18182,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6667,5.0,7.0,6.7778,6.3333,6.6667,6.8889,6.8889,1.8889,5.8889,4.0,2.4444,5.6667,6.1111
1240,1241,stimulus_1241,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1241.mp4,True,0.0,0.0,0.0,0.0,0.0,0.27273,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.18182,0.0,0.27273,0.0,0.18182,7.1111,5.4444,6.2222,6.4444,7.3333,4.5556,6.1111,8.0,3.4444,7.1111,5.0,3.4444,5.8889,8.0
1241,1242,stimulus_1242,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1242.mp4,True,0.0,0.090909,0.0,0.45455,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.18182,0.0,0.0,6.4444,5.2222,7.2222,6.6667,6.0,6.5556,6.7778,7.4444,2.6667,6.8889,5.3333,2.7778,6.4444,7.0
1242,1243,stimulus_1243,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1243.mp4,True,0.18182,0.0,0.0,0.27273,0.0,0.0,0.090909,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.27273,0.0,0.0,7.0,5.3333,7.0,7.0,7.1111,6.0,5.5556,7.4444,3.7778,6.7778,6.0,4.5556,6.0,6.7778
1243,1244,stimulus_1244,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1244.mp4,True,0.0,0.0,0.27273,0.090909,0.0,0.0,0.18182,0.0,0.0,0.27273,0.18182,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,6.8889,4.8889,4.7778,3.6667,6.2222,3.2222,4.0,5.0,4.7778,5.8889,3.5556,4.0,4.5556,5.0
1244,1245,stimulus_1245,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1245.mp4,True,0.0,0.27273,0.0,0.27273,0.0,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,6.5556,4.8889,7.6667,8.2222,6.6667,6.3333,7.5556,7.6667,1.7778,6.7778,4.3333,2.4444,7.2222,6.2222
1245,1246,stimulus_1246,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1246.mp4,True,0.0,0.36364,0.0,0.090909,0.0,0.0,0.54545,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.18182,0.090909,0.090909,6.4444,5.1111,8.1111,7.6667,6.5556,5.6667,7.3333,7.5556,1.7778,7.3333,5.6667,2.3333,7.6667,7.2222
1246,1247,stimulus_1247,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1247.mp4,True,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,1.0,0.0,0.0,0.0,7.0,6.2222,6.6667,6.3333,6.8889,6.7778,6.2222,7.5556,2.8889,5.8889,5.8889,5.0,6.1111,5.4444
1247,1248,stimulus_1248,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1248.mp4,True,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,0.0,0.090909,1.0,0.0,0.0,0.0,7.8889,6.6667,8.1111,7.0,6.7778,7.3333,7.1111,8.3333,2.6667,7.2222,6.8889,3.7778,6.7778,7.3333
1248,1249,stimulus_1249,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1249.mp4,True,0.0,0.36364,0.0,0.27273,0.0,0.0,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54545,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,0.0,5.4444,5.5556,5.5556,5.3333,5.2222,5.6667,6.8889,6.5556,3.8889,5.6667,6.5556,3.3333,6.4444,5.8889
1249,1250,stimulus_1250,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1250.mp4,True,0.0,0.0,0.18182,0.090909,0.0,0.27273,0.27273,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.090909,0.0,0.090909,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,6.0,5.8889,4.6667,3.1111,7.3333,3.7778,5.5556,5.8889,3.7778,5.4444,4.2222,3.3333,3.2222,6.8889
1250,1251,stimulus_1251,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1251.mp4,True,0.090909,0.0,0.0,0.18182,0.0,0.090909,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3333,4.7778,5.0,5.2222,5.0,5.4444,4.8889,5.3333,3.0,5.0,5.3333,3.2222,6.1111,5.0
1251,1252,stimulus_1252,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1252.mp4,True,0.0,0.0,0.36364,0.0,0.0,0.0,0.36364,0.0,0.090909,0.18182,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,7.1111,5.2222,6.7778,8.1111,7.5556,6.3333,5.7778,7.7778,3.8889,6.7778,5.7778,2.4444,8.1111,7.4444
1252,1253,stimulus_1253,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1253.mp4,True,0.0,0.0,0.090909,0.090909,0.0,0.18182,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.63636,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,6.8889,6.3333,7.0,6.2222,7.3333,7.3333,6.3333,6.6667,3.7778,5.8889,7.0,3.1111,6.4444,5.5556
1253,1254,stimulus_1254,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1254.mp4,True,0.0,0.0,0.18182,0.27273,0.0,0.0,0.0,0.090909,0.18182,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,4.0,4.8889,4.0,4.6667,3.8889,4.7778,4.3333,7.3333,4.8889,5.7778,4.2222,4.1111,6.6667,5.6667
1254,1255,stimulus_1255,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1255.mp4,True,0.090909,0.0,0.0,0.090909,0.0,0.0,0.27273,0.0,0.18182,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.27273,0.0,0.0,6.3333,6.1111,6.8889,7.1111,6.3333,5.1111,4.7778,7.5556,3.6667,6.8889,6.1111,2.4444,6.4444,7.7778
1255,1256,stimulus_1256,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1256.mp4,True,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.27273,0.0,0.090909,0.0,0.0,0.0,0.18182,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.090909,0.0,0.0,0.0,0.18182,0.0,0.0,4.7778,5.4444,5.7778,4.1111,6.2222,5.4444,6.3333,5.5556,3.8889,4.4444,6.5556,2.8889,5.2222,4.1111
1256,1257,stimulus_1257,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1257.mp4,True,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.090909,0.090909,0.45455,6.6667,5.3333,6.4444,4.7778,7.2222,5.7778,5.4444,6.6667,4.8889,6.7778,6.2222,3.1111,5.2222,7.1111
1257,1258,stimulus_1258,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1258.mp4,True,0.0,0.0,0.0,0.18182,0.0,0.090909,0.18182,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.18182,0.090909,0.27273,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.45455,0.090909,0.090909,6.6667,6.0,4.1111,2.4444,7.0,3.6667,6.1111,4.4444,3.5556,6.2222,4.4444,4.4444,2.5556,6.8889
1258,1259,stimulus_1259,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1259.mp4,True,0.0,0.0,0.0,0.0,0.36364,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,0.27273,0.0,0.0,0.0,0.0,0.0,0.090909,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.90909,0.0,0.0,0.0,0.18182,0.0,5.7778,5.0,2.1111,3.1111,6.3333,4.3333,7.0,4.6667,6.1111,2.3333,4.8889,5.8889,3.4444,2.0
1259,1260,stimulus_1260,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1260.mp4,True,0.0,0.0,0.0,0.0,0.36364,0.090909,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.090909,0.36364,0.0,0.0,0.0,0.090909,0.27273,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.45455,0.0,0.0,0.090909,0.18182,0.0,6.7778,5.7778,2.6667,2.7778,8.0,4.4444,5.6667,2.7778,4.7778,2.1111,5.5556,4.6667,2.5556,2.5556
1260,1261,stimulus_1261,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1261.mp4,True,0.0,0.0,0.45833,0.083333,0.0,0.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.33333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,6.0,4.0,4.7778,3.1111,6.2222,4.3333,4.1111,4.2222,3.3333,5.4444,4.2222,3.4444,4.2222,4.8889
1261,1262,stimulus_1262,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1262.mp4,True,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.16667,0.0,0.20833,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.083333,0.0,3.7778,3.7778,4.2222,4.0,4.1111,4.2222,4.1111,5.6667,3.6667,4.7778,4.2222,3.4444,5.2222,4.2222
1262,1263,stimulus_1263,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1263.mp4,True,0.083333,0.16667,0.33333,0.29167,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.33333,0.33333,0.0,0.0,0.0,0.16667,0.0,0.16667,0.0,0.083333,0.0,0.083333,6.3333,5.3333,8.4444,7.6667,6.6667,6.1111,6.0,8.0,2.7778,7.0,6.3333,2.8889,7.2222,7.4444
1263,1264,stimulus_1264,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1264.mp4,True,0.0,0.0,0.0,0.16667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.33333,0.0,0.041667,0.0,0.0,0.0,0.0,0.375,0.0,0.041667,0.0,0.0,0.5,0.0,0.0,6.3333,4.6667,3.7778,1.5556,7.2222,4.8889,5.4444,2.3333,4.2222,4.4444,5.5556,3.5556,3.1111,5.5556
1264,1265,stimulus_1265,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1265.mp4,True,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.0,0.083333,0.0,0.0,0.625,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.33333,0.0,0.0,5.6667,4.2222,4.2222,3.6667,6.5556,4.5556,4.7778,5.3333,3.6667,4.8889,5.3333,3.4444,4.7778,4.0
1265,1266,stimulus_1266,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1266.mp4,True,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.041667,0.0,0.083333,0.66667,0.16667,0.0,0.0,5.3333,4.7778,3.6667,3.5556,5.2222,3.8889,4.2222,5.5556,4.6667,5.4444,4.7778,4.2222,5.2222,3.8889
1266,1267,stimulus_1267,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1267.mp4,True,0.25,0.29167,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.625,0.083333,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,5.4444,4.6667,8.1111,6.4444,6.1111,5.3333,5.4444,7.8889,2.0,6.7778,6.1111,2.4444,7.0,6.8889
1267,1268,stimulus_1268,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1268.mp4,True,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.33333,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,6.2222,4.2222,2.0,1.2222,5.6667,5.0,4.1111,2.4444,6.3333,4.6667,5.3333,4.1111,2.1111,2.7778
1268,1269,stimulus_1269,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1269.mp4,True,0.25,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.33333,6.4444,4.4444,7.8889,7.0,6.1111,5.7778,5.8889,6.5556,2.5556,7.2222,5.8889,2.0,6.7778,7.3333
1269,1270,stimulus_1270,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1270.mp4,True,0.0,0.0,0.29167,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,5.7778,5.0,7.8889,7.5556,6.8889,5.3333,5.0,7.5556,2.4444,6.2222,5.6667,2.7778,6.6667,7.6667
1270,1271,stimulus_1271,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1271.mp4,True,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.70833,0.33333,0.0,0.0,0.0,0.16667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2222,4.0,1.1111,1.2222,5.1111,2.8889,3.8889,2.2222,7.7778,3.6667,3.3333,3.8889,1.3333,1.8889
1271,1272,stimulus_1272,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1272.mp4,True,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.083333,0.0,0.0,0.0,5.5556,4.6667,7.8889,7.2222,5.5556,5.4444,5.3333,7.6667,1.8889,6.6667,6.0,2.4444,6.6667,6.5556
1272,1273,stimulus_1273,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1273.mp4,True,0.0,0.16667,0.0,0.33333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29167,0.41667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,6.0,4.5556,7.2222,7.2222,6.3333,7.1111,6.8889,7.4444,1.5556,7.3333,6.5556,2.3333,7.3333,6.5556
1273,1274,stimulus_1274,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1274.mp4,True,0.0,0.0,0.083333,0.29167,0.0,0.083333,0.33333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.083333,6.2222,4.4444,5.4444,4.6667,6.2222,4.6667,5.5556,5.4444,2.4444,4.1111,3.6667,5.2222,4.4444,5.8889
1274,1275,stimulus_1275,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1275.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.91667,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,3.7778,3.3333,1.7778,1.7778,4.6667,3.6667,2.5556,3.6667,5.4444,4.2222,2.6667,6.2222,3.4444,2.4444
1275,1276,stimulus_1276,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1276.mp4,True,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.25,0.0,0.0,0.0,0.41667,0.0,0.5,0.16667,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.58333,0.25,0.0,6.5556,4.4444,2.0,2.2222,7.1111,4.4444,4.8889,2.7778,5.6667,2.8889,3.4444,4.7778,1.7778,1.6667
1276,1277,stimulus_1277,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1277.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.66667,0.083333,0.0,6.1111,5.2222,4.4444,2.8889,6.5556,5.1111,4.5556,4.7778,3.3333,4.0,3.8889,5.4444,4.0,5.1111
1277,1278,stimulus_1278,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1278.mp4,True,0.0,0.16667,0.083333,0.041667,0.0,0.0,0.16667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.25,0.0,0.0,0.0,0.66667,0.0,0.0,0.083333,0.0,0.0,0.0,6.0,4.5556,6.5556,5.6667,6.8889,6.5556,6.4444,7.3333,2.8889,6.5556,5.2222,3.6667,6.6667,7.3333
1278,1279,stimulus_1279,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1279.mp4,True,0.0,0.0,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.33333,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.41667,0.083333,0.0,5.7778,2.8889,2.0,2.4444,7.6667,4.8889,6.3333,1.7778,4.1111,2.1111,5.2222,5.1111,1.6667,2.0
1279,1280,stimulus_1280,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1280.mp4,True,0.0,0.0,0.375,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.41667,0.0,0.0,0.0,0.0,0.083333,0.33333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,5.6667,4.1111,5.1111,3.7778,7.0,5.8889,5.3333,6.0,4.7778,6.1111,4.1111,5.3333,5.7778,6.1111
1280,1281,stimulus_1281,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1281.mp4,True,0.0,0.0,0.5,0.083333,0.0,0.0,0.375,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.33333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.41667,0.0,0.0,6.6667,3.6667,5.1111,5.6667,7.1111,4.4444,5.5556,5.5556,4.0,5.7778,4.2222,5.2222,6.1111,6.4444
1281,1282,stimulus_1282,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1282.mp4,True,0.0,0.83333,0.0,0.16667,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,5.8889,3.7778,7.4444,7.5556,6.5556,6.2222,7.1111,7.1111,1.5556,6.6667,6.5556,2.2222,7.0,7.4444
